Date,0
2021-09-14 00:00:00+00:00,540385.5220118636
2021-09-15 00:00:00+00:00,542479.2788251904
2021-09-16 00:00:00+00:00,537347.9198827673
2021-09-17 00:00:00+00:00,536166.5616158901
2021-09-20 00:00:00+00:00,519312.73620070633
2021-09-21 00:00:00+00:00,523043.5955486832
2021-09-22 00:00:00+00:00,529991.1625145469
2021-09-23 00:00:00+00:00,535626.7276908739
2021-09-24 00:00:00+00:00,532291.3463090574
2021-09-27 00:00:00+00:00,530903.2029130717
2021-09-28 00:00:00+00:00,516022.61573333596
2021-09-29 00:00:00+00:00,510841.1277883197
2021-09-30 00:00:00+00:00,513413.86507356074
2021-10-01 00:00:00+00:00,513724.3689793291
2021-10-04 00:00:00+00:00,503495.76802855375
2021-10-05 00:00:00+00:00,505889.9982012676
2021-10-06 00:00:00+00:00,509903.6551189878
2021-10-07 00:00:00+00:00,518392.5714912375
2021-10-08 00:00:00+00:00,520065.60638823756
2021-10-11 00:00:00+00:00,519477.89144196676
2021-10-12 00:00:00+00:00,520069.95827798743
2021-10-13 00:00:00+00:00,520187.8525868753
2021-10-14 00:00:00+00:00,526708.756986931
2021-10-15 00:00:00+00:00,530683.9678883483
2021-10-18 00:00:00+00:00,534898.6227789758
2021-10-19 00:00:00+00:00,541938.9805253879
2021-10-20 00:00:00+00:00,541760.4610207515
2021-10-21 00:00:00+00:00,541921.7240340887
2021-10-22 00:00:00+00:00,539725.6463254336
2021-10-25 00:00:00+00:00,550184.2525723127
2021-10-26 00:00:00+00:00,546480.5402295397
2021-10-27 00:00:00+00:00,541219.3981932807
2021-10-28 00:00:00+00:00,550053.762291266
2021-10-29 00:00:00+00:00,552489.4305450772
2021-11-01 00:00:00+00:00,561570.6208029923
2021-11-02 00:00:00+00:00,563456.8164221938
2021-11-03 00:00:00+00:00,557304.2769078384
2021-11-04 00:00:00+00:00,562505.8130802803
2021-11-05 00:00:00+00:00,553269.5872670464
2021-11-08 00:00:00+00:00,570367.2030834288
2021-11-09 00:00:00+00:00,565249.7379289747
2021-11-10 00:00:00+00:00,549664.1052804268
2021-11-11 00:00:00+00:00,569497.9710960296
2021-11-12 00:00:00+00:00,572361.7614558242
2021-11-15 00:00:00+00:00,567197.4666774594
2021-11-16 00:00:00+00:00,570099.7482322492
2021-11-17 00:00:00+00:00,568954.9125375582
2021-11-18 00:00:00+00:00,564718.6077391658
2021-11-19 00:00:00+00:00,565625.4733401749
2021-11-22 00:00:00+00:00,560755.9515415635
2021-11-23 00:00:00+00:00,554661.943642065
2021-11-24 00:00:00+00:00,557202.4815641349
2021-11-26 00:00:00+00:00,549327.3893641855
2021-11-29 00:00:00+00:00,552535.2599871019
2021-11-30 00:00:00+00:00,549892.1346307347
2021-12-01 00:00:00+00:00,538874.5801147152
2021-12-02 00:00:00+00:00,541737.1445133503
